OrderSize,LeadTime,SupplierScore,InventoryTurnover,PromoSpend,Season,OnTimeInFull,InventoryLevel,MarketingROI
9,8.372240053315364,0.8300278075706463,6.7238613794153075,6406.7178521382075,Spring,Yes,234.24413063439903,1.6877240572726553
19,11.001820639141354,0.7305475761550891,4.351832031406606,3444.173415162008,Winter,Yes,249.86911008552892,0.7150700199108645
36,7.631224939310033,0.7090433767894804,5.775300667067187,7748.21184739166,Spring,Yes,271.6306085688535,0.8022842116033616
40,5.654835464369498,0.9462599678653557,4.262025551490857,3713.691678207909,Fall,No,312.82943134658456,1.8754189586954073
27,6.740927945057874,0.9598137079112616,9.162578833451455,9357.341147420384,Fall,No,307.46973446009235,2.0148769957301695
92,8.595290065129054,0.803061081836805,4.5523189040748315,6443.242710356196,Spring,Yes,363.712498200922,1.495179017220099
72,7.399121057583473,0.7807468081357927,3.347386927490227,8714.14640492238,Summer,Yes,290.5355381158829,1.5184279488872992
72,4.307995941454022,0.8176969267780417,7.1141505556309435,6652.202609627664,Winter,Yes,216.6892876112367,1.2967941397138754
82,3.9321311732161126,0.9123767900017488,4.441612932656534,7141.060273014222,Spring,Yes,338.2210127401355,1.5589757721914592
21,7.883823047630144,0.9007662334518776,7.022224496003727,1041.6930152178047,Spring,Yes,357.9894422650512,1.2448278371264507
13,9.205294174679949,0.8937642234446974,6.9316278168921075,9255.191499417606,Summer,Yes,291.51924599726544,1.7617116271163569
27,6.293256246092208,0.7275482307539185,6.243661306292198,8685.884874054549,Winter,Yes,290.8088426476368,0.8961242575538988
62,7.8918984304931925,0.9799625743424697,4.274649811035156,9346.802609861152,Spring,Yes,258.3421834469953,1.0657247581415379
40,3.9556877307286897,0.5640199728596398,6.22121825924866,1887.4926725109822,Summer,Yes,272.3238927129804,1.724275821264107
53,10.488988192088694,0.5425812290975843,5.475467342794153,2124.7624383924913,Winter,Yes,283.23513907330516,1.3904627673761103
80,6.820416224634596,0.5574592188949885,5.073098230416901,4390.921016803977,Spring,Yes,435.5308735852383,1.6012636897835895
40,9.833069871833773,0.6493479958468815,6.6643503585393695,2194.141828562507,Summer,No,297.5462614266061,2.0787931837400633
9,4.881043766296144,0.8582247087027024,3.9628583732115965,5333.684528576511,Summer,Yes,266.18536272940986,1.2905653058293687
27,2.168418030984115,0.7529954080041363,5.558684268346648,9749.992730088048,Fall,Yes,308.51541627999353,2.3408739305338324
81,4.936885187911567,0.6547806376361825,4.877389903728446,6615.474821921059,Spring,Yes,315.9094518746941,1.7644837520575385
3,7.001545856411376,0.5035580525946408,5.792310100151507,9687.672055565019,Spring,Yes,294.1595840668913,1.0673782172483786
56,6.936621433497309,0.8500176210668802,3.218080526406789,4668.04680679199,Fall,Yes,243.80165284024974,0.5172859635799322
53,8.65369688893431,0.9780829857048079,3.584177183449019,3745.529982369067,Spring,Yes,343.54802463046974,1.4143767930530664
4,5.65434004237061,0.5270855465076885,5.675987117503124,2562.6131052663295,Fall,Yes,346.4180742366414,1.2816110294328202
40,7.505169523174705,0.5705767277357,1.727098317937732,5412.038015479208,Spring,Yes,272.8335827204014,-0.17869555372477364
52,5.491557963951542,0.636981044482835,1.5613492347651472,1074.0531387364092,Spring,Yes,274.51123690831366,1.682011869747935
56,5.702979397949334,0.7645454096238988,4.18196650591948,3230.7163332387,Fall,Yes,243.06759360621618,0.9881812160529075
65,4.547049266103317,0.6890301393476521,5.196077019844551,7588.749505454385,Winter,Yes,311.29013421106737,1.3592168456843332
78,5.223982946859784,0.8123166225045847,1.2346189803409624,7377.271328555991,Fall,Yes,324.69432365856557,1.6664760140632608
72,7.331751328278685,0.6970066701020217,3.376720397996979,5022.700901684448,Spring,Yes,346.80674720844104,1.3240384165132746
71,6.6352977792286545,0.9952824493176147,5.615817116166276,1237.0008536664104,Summer,No,389.11918416985134,1.5271718583715126
30,5.499277607135677,0.8867146789004337,6.008084746206944,8183.303398192256,Summer,Yes,349.8086766327111,1.7668578429284665
25,5.681390864955485,0.9961411842411882,5.18583307395915,7811.074029305813,Spring,No,308.9517508006021,0.5908591090455451
39,7.499402950198778,0.6182800748343702,4.203747225449879,4202.088106838023,Spring,Yes,233.48412903315068,1.8760714414732174
80,4.017454318064567,0.8727032358801189,4.4180964936847005,7880.774246031859,Spring,Yes,326.6671851852389,1.0771727875065364
75,5.611817980189651,0.6244523186000439,7.27497003618182,9379.677025019992,Winter,Yes,276.9972252240863,0.7614578033803859
25,7.5400292876344945,0.7211691850738127,3.9930371765019568,9429.15544863441,Fall,No,303.9119738323534,0.7405264910860158
33,8.677243287982627,0.5528738789756293,4.597324048388752,7708.349150824958,Winter,No,338.7791404613375,1.4658645239164685
63,6.250782013202034,0.6291929416200353,2.0209682055151443,7104.830270969053,Spring,Yes,336.19433883676595,1.4492533200983357
54,7.000144737710854,0.5523230397071061,4.2188653131611895,5936.1187011726415,Summer,Yes,325.83614257440075,1.6301387729991292
51,2.5833436650432926,0.7254119951335536,4.962298705428347,1775.778999962125,Fall,Yes,291.91080720332576,2.196155818340243
85,5.931152424309159,0.9834032133320347,5.199548513978688,2400.034362509398,Spring,No,302.9965454695581,1.8697211323886695
52,6.4061955386723435,0.8428028572263935,3.85404876775249,4190.718131614405,Fall,Yes,228.85144689566826,1.7952157775018363
52,6.977823454315665,0.8041637914519485,7.249238123483577,6303.192302467304,Fall,Yes,320.3636357480207,1.0417152942287395
74,3.2525142168894674,0.5688436669162169,2.635253597517017,5945.116443757785,Summer,Yes,387.95115661837866,1.2750120222740555
56,8.60125267080449,0.5261921216749044,7.965206757548289,7685.592910987255,Spring,Yes,321.1285142650428,1.9274514822943978
73,3.4300622766382225,0.9983616945266364,2.3301663986889976,3926.1413380115905,Spring,No,281.5977296226658,1.0383087786045462
1,10.08783898798086,0.7719154543137354,3.293183532319242,4093.831881415582,Spring,Yes,352.20195865846904,2.339873360092366
98,7.683912853342907,0.7409555660359065,2.8689874081540916,6981.792954963772,Winter,Yes,311.81242301241895,2.033576563798922
31,9.51488653217217,0.9510018877644322,4.15222657377291,2266.244352023832,Spring,Yes,335.58046071615803,2.2152174752492444
21,6.265284383007063,0.5258226185083008,7.48813064120331,5765.064038057929,Summer,Yes,330.4167287296351,1.7781598583106355
24,7.852442671777216,0.5933336587875977,4.591896766233967,4788.560750640245,Winter,Yes,318.0068914800064,0.9532408976412772
19,3.9234758816376023,0.8824366320397845,6.842286795431063,4152.175045627513,Spring,Yes,278.32028852875516,0.9975094569191378
61,7.820761360081343,0.6478735032354014,2.0411455447576836,5662.44625106689,Fall,Yes,259.0570567745196,0.9809807685207977
60,5.4389587465119735,0.5972666759580918,5.9450401024063595,3495.5636434947787,Summer,Yes,246.10545810264463,0.594237213063426
85,4.927841220985329,0.893353242910468,5.617541468307685,3880.394603421202,Winter,No,320.3248882076517,0.9393689589527333
25,5.6536591606131985,0.9723586061893517,2.2104256962673485,1043.6101187698139,Summer,Yes,316.8720566825094,1.791527470640141
20,6.706623795041887,0.6829552601552482,5.221138787982405,4163.580766663625,Fall,Yes,265.82843379663547,1.4084117538276342
26,4.37958471595786,0.6915821341378934,5.14672770164634,1016.3825978885557,Spring,No,318.62468806527284,1.547179466018941
7,5.352826685781174,0.8393098474073614,7.907133707770363,3277.6565055716087,Summer,Yes,345.55980349260926,1.3319655432407151
67,3.940971081891983,0.645113774479813,3.7676101941437974,5178.6002982126765,Spring,Yes,220.6152257340455,1.7100443618851602
56,6.944007916668918,0.8030953140707904,3.425460203624251,4161.754038653755,Summer,Yes,250.09716603310312,1.8150436522616948
72,4.476303832168112,0.7674516220480547,1.4283113801577567,5747.23044379995,Summer,Yes,236.08434770409048,1.2847489706708772
94,5.921071818811034,0.7519960697038188,6.102012563029227,8140.2133264979675,Summer,Yes,250.53513548373488,1.4467648355656804
11,10.140795068245003,0.8897087708605086,4.113371823984923,9361.474065423328,Fall,Yes,356.20931766533363,1.385195866986691
72,9.630565127819706,0.7713522685333001,6.419781827615479,4008.6824327790546,Summer,Yes,241.85032515728216,1.8683078733388574
17,9.834137067213941,0.6700260053879135,6.768010431472389,7649.93768534903,Summer,Yes,317.5534684662185,1.0592073108159972
72,8.129383969905309,0.769820216802438,6.897577810844661,7072.058452542833,Winter,Yes,325.54586127846426,1.2777744708695973
47,6.144217550657623,0.9312981428142895,6.199203935173823,3729.584806696768,Fall,Yes,302.46593793939064,1.8310665622390032
44,8.960637450108171,0.8864607550575894,4.282051986078883,6596.05807924302,Summer,No,203.44980503051767,1.802931924140768
64,8.539552125892547,0.9361832890767272,2.9358381940363993,2217.7300325803735,Summer,No,300.5429559701626,1.6366683222159328
30,6.504585551164207,0.6002226195963754,6.543528894878803,8947.744921339243,Summer,Yes,392.0684645624324,1.261157949606679
43,8.039033448926034,0.9778415899540482,5.542088095511376,9291.931225947706,Spring,Yes,334.0103960837627,1.2367724612674451
16,6.507369954003562,0.5441982624973234,5.834874995123005,6924.6922810144615,Summer,Yes,313.33273477839833,1.9115010899189204
4,5.160043817616076,0.6566568824349763,6.852249892833714,2922.965999159383,Winter,Yes,354.5721807017056,1.8466675029508899
85,8.13186864173848,0.9089860662346394,2.2511673123543363,6494.252884270992,Winter,No,367.80737752823336,1.5522526841833688
50,9.363213319610429,0.7892011502270608,3.612554670219807,8112.826110126279,Winter,Yes,230.80745766505262,0.877684742670713
34,7.666501288252615,0.8159940748167025,5.139215379355993,4175.8324761989315,Summer,Yes,278.78647672575465,1.926225112577294
35,8.34321604596838,0.9615383976933898,3.684713076059823,5549.398473804984,Spring,Yes,324.9447845280581,2.0690638795219973
64,8.55848465518722,0.6669035878314195,3.8820201567821444,7276.37682943729,Winter,Yes,405.039714727867,0.981013071417782
13,8.905572776006505,0.7923487583223998,4.389874922350376,8165.145787824396,Spring,Yes,288.115939362918,1.0258028107264043
27,7.8407248747593785,0.6731528821018625,5.818365067763512,4954.801627188623,Fall,Yes,269.9722596875896,2.14002857327106
72,10.291211654355388,0.9510892681637493,6.07262894014972,9227.731077450391,Spring,Yes,132.35969185372738,0.9271439038944106
41,6.9358174995076975,0.7074021529230117,4.824749595095668,9546.980153697077,Summer,Yes,275.40126896743504,1.7905617286415414
42,7.146200452184851,0.7513847897251211,6.456668448144771,7452.33937598637,Fall,Yes,237.94341313212328,1.352044050327949
29,4.743266361199079,0.9369985233357747,7.249769841494514,1876.3772204853926,Spring,Yes,319.69378708413205,1.1456413800717453
16,8.418550074040166,0.8937755430346999,3.3056497374523848,6163.460353878422,Summer,Yes,294.22734974973207,1.0591841284460175
53,5.7981253874452,0.5131384866494715,5.8286838985036065,1843.3385242769466,Spring,No,313.7262898066426,1.448835950157936
46,6.724859176515263,0.5388227946938924,2.4489219398967155,4438.033434863729,Summer,Yes,331.8049032659179,1.5331765129107866
69,6.409926084500195,0.5484822469657353,4.41988870233285,8110.699330569494,Fall,Yes,241.90950015870442,2.192039036307702
37,6.763417545081778,0.7892108098897725,7.091656806674516,7466.196716934462,Summer,Yes,349.63058173317563,1.4564067170575563
60,6.8622323409918335,0.6486258322237695,2.255234896545499,6026.606005682288,Fall,Yes,326.8731743091476,0.9347143635342867
74,5.477855362220064,0.558262219673436,5.366316640156658,9006.58680981987,Summer,Yes,284.2624784426691,1.2955369272413582
15,4.57314942758118,0.7962446812783448,5.103672681173393,9595.852447383144,Winter,Yes,387.96220772424886,1.3740319250384476
21,5.6411167307868695,0.6730055570925699,5.66118310981469,9392.046357094008,Spring,Yes,347.2795136358491,2.143055729336924
34,7.770920871086652,0.8911207345164718,3.0043915871929108,9928.161423393585,Fall,Yes,354.1329294174622,0.9975385575143422
86,6.674203046542822,0.8472483969695136,4.273897588857294,4396.913795222005,Spring,Yes,355.66360945394285,1.1129600249949199
86,8.817741067179492,0.7864875107631503,5.084775977712473,4880.369188513103,Spring,No,232.33156312850508,2.0164429068910987
9,8.539290199396188,0.7682944275040099,4.2346448376537325,6823.922385677856,Spring,Yes,279.3405702561659,1.3835715212993018
26,10.136894797705349,0.7890816120799576,8.233802589690233,3743.3144341890493,Winter,Yes,313.2837506428923,1.714625503179151
77,4.674112998033838,0.5549997948532226,3.262235901595365,9464.591114097493,Summer,No,322.227082139486,1.816210358310782
18,5.4105980134592055,0.6647658937365619,6.514472315373332,2646.356305332577,Winter,Yes,305.5766631544157,1.7457084885652971
1,10.971651902316976,0.5211915204388377,5.873474472107777,5155.549823213324,Spring,No,352.75040681449514,0.40875054861395577
23,4.7070763415127255,0.5704519545383134,3.537246789310001,5522.4518547867265,Spring,Yes,239.09637064675198,1.780119838120379
33,9.252940179600014,0.5608555557094659,3.8465189611528503,1934.075424809541,Winter,No,281.6599967681721,1.6650258730398704
47,0.4941875504986788,0.6953297825976832,4.1670258585751885,7932.882671057913,Spring,Yes,271.9604147040152,1.8952073540775356
95,6.038142386970568,0.802416441316709,6.042284693309842,8320.543953197077,Winter,Yes,309.599182573265,1.667259169541973
21,6.629339906768882,0.5670012500014536,4.32128756667541,6951.767313197236,Spring,Yes,348.4462922203116,2.095863756262397
87,6.958837824799382,0.9026813606984612,6.296894310862913,2793.7093595875176,Fall,Yes,259.7161711082072,1.1674782510365236
80,3.770003913607375,0.9400931306667435,3.042433004343869,9929.258664047651,Fall,Yes,306.9587184613101,1.6423996890847137
61,9.029883550774032,0.9623591261105156,5.978455066656034,1750.3170722593327,Winter,Yes,362.3661010492815,1.4838708737403734
27,9.019586675486917,0.730616240241647,3.937097591492501,6786.351856216599,Winter,Yes,245.66026432567847,1.92812551527612
63,9.570186042170864,0.9387257170355524,7.587089010320924,4066.7815993641025,Summer,Yes,231.62921100274508,1.677085681614081
52,5.946782353339207,0.9526616672463526,7.761547453526598,2571.769770045901,Winter,No,242.2523547890343,1.6214904620868968
64,6.216894661173012,0.7148522585321533,5.941242586817658,3527.532185328975,Winter,Yes,365.6396362804466,1.4064200108204816
14,5.860557761109132,0.995392916343335,3.1863026973334483,2751.433699511984,Winter,Yes,218.59400941260841,1.788408824380934
47,6.249481879943349,0.5363091399731619,5.106679138201256,1556.2023251350722,Winter,No,352.124131180318,1.9640996702477551
7,10.580415367085704,0.6064943397184239,6.491677874211577,8608.939566366087,Summer,Yes,319.7393661249475,1.0498157646162123
76,9.590164305581455,0.7780184205073055,7.092316891863978,9855.100952432025,Fall,Yes,247.33216957369152,1.7233076211276586
28,7.088302024039523,0.502847282319845,4.913558267725989,8418.063878054916,Winter,Yes,311.8028545044637,2.028657615029824
3,6.784029169982496,0.6674965598328249,6.872625075968411,3245.6790944731943,Fall,Yes,280.7596342500504,1.5838003482628384
22,8.7662739281587,0.823164519618762,2.0160364553314327,6783.548456156381,Winter,Yes,359.89662257432684,1.7119225223605774
85,5.344109099681497,0.9878460987264024,5.058686201025011,3603.5632987158865,Fall,Yes,363.527591330622,2.418168864627699
63,3.651349706625429,0.916738192741186,6.560025397239219,7668.230724517438,Fall,Yes,282.5331639361121,0.9127014812676937
29,7.334710443959087,0.9615924343388214,4.350729519726161,4718.95831310507,Spring,Yes,295.9806417439869,1.2308460034437072
20,8.15738468869659,0.5188311415038327,4.145407229554921,5890.527185313851,Winter,Yes,315.34946999597764,1.5566917665971447
67,6.7197880142429565,0.5356355044794219,6.420842845374864,1091.6883246557938,Fall,Yes,223.5671463256474,1.9011633825925183
91,6.626425992250812,0.9014144803486972,3.291233386078042,2309.1139875606686,Winter,Yes,325.9317984998676,0.7935452549336575
85,8.54831456239018,0.7851509481004688,2.892566224249245,5691.65296691853,Winter,Yes,329.26387533872634,0.9897811182661223
33,8.15526150938507,0.7003501842127435,3.3788705022085566,4737.196325572338,Fall,Yes,389.81019507961884,2.1984108124017174
94,5.527295310102619,0.8200891269790658,6.8882706633125785,3246.052903481731,Summer,Yes,338.5299781389732,1.2979823556626187
48,5.549842395920521,0.5812532970479751,4.0372941339603825,6387.2916520040135,Summer,Yes,396.4031995060498,2.5011433361587314
41,8.254562234149793,0.6128976659839961,4.956291953586799,8378.928581517275,Winter,Yes,318.449465392421,1.1255067568112302
9,8.702884683730764,0.9897317795253868,7.209196072851526,9418.907883603986,Winter,Yes,255.30537775804126,1.8499730156484804
48,5.915609646199839,0.8571034961848754,5.724396698814841,7181.933771834523,Spring,Yes,267.02292892765877,0.8451122463091433
87,6.912956135878115,0.9892496949832413,6.627476653124694,3906.002768194038,Summer,Yes,207.4381609029621,1.4261469556980635
54,10.929779299807056,0.9289298877781915,4.71544808054744,5249.885883410731,Winter,No,270.879522975731,1.483077176110879
23,5.144212129115452,0.6960360859699076,4.827762591990012,2570.395978786592,Summer,Yes,319.5173045727202,1.899282640913989
65,6.62889702945096,0.9710583942537964,4.572535387474982,3442.4420206743207,Spring,Yes,319.72982580587643,0.5658144420688895
21,8.493754211797652,0.5713727126961516,2.469372683497885,7966.344525580922,Winter,Yes,252.50734909850397,2.1721188234204627
32,8.691535280851456,0.6077046516253211,6.034396416523986,9705.73926462419,Spring,Yes,348.60188293928337,2.021989476486548
26,6.382152921687918,0.5336052791965256,9.003957706365231,7332.5887199627805,Summer,Yes,355.64162311110175,1.1809726388602915
33,5.178293175231189,0.7124379914670171,5.329470888822115,3713.004519633468,Summer,Yes,233.82471025195176,1.359951894134676
60,9.901131702184816,0.8418847770567273,5.180747325391863,6598.84474886641,Fall,Yes,274.32837003423725,2.2257639035405
9,5.844285505690609,0.6728975464850111,5.057025217508608,9187.08428940267,Summer,Yes,308.8811365627774,1.428076906950319
81,9.680946212543603,0.8232054811867773,5.717312676401763,2848.307429059798,Summer,Yes,337.7332822842581,2.301408062409351
70,8.823011479909253,0.7528323855038284,6.140688836835432,9847.364277160168,Fall,Yes,294.9954791024892,1.1443180138108184
46,8.520623881148541,0.9361946131454789,4.155715800730438,8924.54962539443,Summer,Yes,282.3302203471204,1.2794635333551108
7,8.506008160515675,0.6533533084639916,4.48900709969691,7927.934285116565,Spring,Yes,259.80009409681,1.7586978542443301
7,7.052264471296508,0.9379501768336364,5.415905218521203,2691.2934519028286,Spring,Yes,236.06138233165072,1.4005621031172524
69,4.879432694763378,0.8167043374872869,3.978994899426101,3087.097692557521,Spring,Yes,303.7999851003821,1.5970832320665806
33,3.765176913877686,0.8332963758159717,2.3099613979838987,7176.572577401839,Winter,Yes,307.0585024184072,1.1538276913464545
10,9.38307540491711,0.5976647236832117,6.197468934566885,2892.460268205372,Winter,Yes,326.7372799325305,1.5183252617344682
81,4.275632898725844,0.5872094646385964,6.11225560699681,6521.317161491547,Winter,Yes,281.52509422718396,1.887989049568812
28,8.128340156542867,0.6401124035385661,3.2626074165360217,5155.177284212477,Spring,Yes,347.84177622499374,0.5772056759043597
47,7.181923125973821,0.9491189252158625,5.821911901626812,4566.586782051822,Summer,Yes,312.00385402428896,0.9092736439743576
46,8.600273096407257,0.9102930721552907,7.938537613146436,3514.5672392035312,Summer,No,395.63437651168596,1.2976416992645308
22,6.565267897887003,0.8994529870542014,3.093355047820655,3569.459370123203,Summer,No,361.0340091948293,1.6339799846136582
21,6.835386077611941,0.5110747327605363,4.683330351451822,8517.605259741105,Spring,Yes,304.269179534108,1.6146402937604352
56,6.840789853581379,0.8738016439888663,4.949425048391191,3121.232922047078,Fall,Yes,371.14153675713476,1.8089640926278456
32,7.947546978955221,0.6572780952777444,3.8309810128811987,8912.9510701586,Spring,Yes,323.2293530655646,1.6837748874485208
32,4.090623624948696,0.9955674212040901,6.281144580709526,4300.3084602859635,Fall,Yes,301.56895469409505,1.7371140487166608
36,9.391345129646123,0.5772552312852417,3.7988200930314733,6122.581439838561,Spring,Yes,306.5799739693011,1.152915591602344
31,7.27453556074107,0.7762177075841014,4.0455577411429475,7367.70740217659,Summer,No,283.02768358051804,1.5312908596592985
70,10.0735516563559,0.8746982001567076,5.074039414735661,2378.171920755687,Spring,No,366.4058727522919,2.0659523567879603
54,4.0367082161187025,0.9043009932949195,6.474553795814952,9642.383362169418,Summer,Yes,250.06829336147865,0.8514595330041814
21,10.84322634111085,0.954451312996508,6.75078653492729,7919.877871023703,Summer,Yes,283.2289901557614,1.7944307077112762
35,6.916904068875308,0.7222130295155045,4.8440995192572975,7361.249299468438,Spring,Yes,213.8344632264812,1.2969585077580918
78,6.768374351857082,0.7801891401154191,5.219454757798289,9288.978843770787,Summer,Yes,285.08127939965027,2.462801620333478
23,5.402685728011345,0.6822923509768126,7.172961809638675,2705.218509388329,Summer,Yes,370.3371269735005,1.8666387014482175
42,5.704143302462008,0.6133771338438683,6.031524178877302,7177.40895686691,Spring,Yes,171.2734120423825,1.7576823024050912
24,4.438647587706461,0.991403875282157,4.4151007203897565,3938.079481125661,Winter,Yes,297.14026412728066,1.3789423258931386
94,7.374660131336489,0.5264702880245343,4.995789209496362,6208.011031558549,Fall,No,236.46092112761357,0.9653501728533305
74,5.657986417788483,0.634708244685398,4.814173881701049,8938.48717342211,Summer,Yes,373.3372113306816,1.279331048202289
69,5.551271364686098,0.6903410487574079,7.098730331280842,9858.38294918871,Spring,Yes,298.55137093766746,1.3905692099392237
42,7.947578884969608,0.6014726649748177,3.1561578062693263,5311.393936310418,Summer,Yes,341.53585629921935,2.4920529703292473
30,6.9448637608276425,0.630255437892512,5.916936975078045,4871.531418427925,Spring,Yes,336.29171364042054,1.2749205968089947
71,2.933675054803971,0.5605083155336483,2.1151469476119917,1850.7893323327526,Fall,Yes,248.14309894762835,0.8033823356333367
6,7.219697699481106,0.7374038249057875,3.6641099879867167,1239.986638656182,Spring,Yes,318.4389264076454,1.833862121349456
72,11.476806634417649,0.8489519847627862,2.6075199058017766,2162.451910050634,Summer,No,227.28806541382343,1.3182757588850198
52,8.243103684996129,0.5726628427362757,3.3172016554825188,1311.420700204542,Winter,Yes,438.001417441115,0.697809442203923
90,9.909274378682328,0.8245621505876102,2.7034740418512055,8124.083010664866,Fall,Yes,334.1310188683092,1.8443710791167705
82,8.590707563364315,0.5544647039301422,6.32040676217089,3457.92880597285,Fall,Yes,325.3112243939316,1.4516271350002352
100,7.624071596858609,0.7672516200498019,1.7740207178407799,8314.660453362128,Winter,Yes,419.03854028417004,1.4757669816512002
26,6.951650201738366,0.8568151599311193,8.163539540706678,6958.236601502275,Fall,Yes,268.2445967554821,1.5830855277734135
100,6.191837836798651,0.8310112945397312,7.92413876048402,9922.605291065802,Summer,Yes,325.4974422579037,1.3630763539259383
41,2.502875696274451,0.8510967319198794,5.3253871720231984,1851.5565523340745,Fall,Yes,260.6704112734832,1.2801026860890954
68,6.550259256640728,0.87097212580259,5.862891336232071,9565.20550774996,Winter,Yes,347.64840559496105,0.7135022660775924
54,5.063342978288445,0.810377216275056,3.9244200807497442,8356.302274183414,Fall,Yes,316.54036057995427,1.1214671240514635
60,8.624788186694479,0.8744135298455886,6.162981181771344,1067.481139115749,Fall,Yes,243.7871349298345,1.5103722541055014
77,6.031556054432242,0.5378006336289649,5.224220319339063,5569.044473469991,Fall,Yes,244.35965557686646,1.3103702499626813
55,7.7870886224615266,0.5793118591422106,2.6774456056858362,1729.8932156841993,Spring,Yes,331.8328726111544,1.5029575848433294
24,9.099593953167377,0.6332854352717183,5.83873714716122,2323.3342376729097,Summer,Yes,292.606147046004,2.0359726778361606
95,6.675566788612831,0.7518573021273973,4.716538738960049,4849.099753078683,Winter,Yes,245.5429532968153,1.9529816395184458
86,3.2141281994554567,0.8040612622203854,2.115143361666587,2622.340520605958,Summer,Yes,315.70153432632816,1.3030351411348793
40,6.548193043471972,0.7251471117182049,6.244304703030071,9069.28510758614,Spring,Yes,323.98222258634075,2.2459892185269057
82,6.539292017464042,0.5451302330844816,5.435787172647189,1896.0007525352448,Fall,Yes,375.06444877093764,1.2733491120291414
64,9.512238792173374,0.9934640006899788,4.972243014879225,6284.404615872401,Spring,Yes,343.2009555675504,1.4467239306452067
34,4.979645162705582,0.595382717340021,4.590869492961698,2424.3590292684107,Winter,No,338.2390349544969,1.7972397343192545
87,8.244458700352935,0.8015348710636205,3.3572949081194454,6380.488127539547,Winter,Yes,324.94731363323655,1.022413006612278
39,3.608587947375141,0.9526810241327406,4.3011106097477665,6686.663787312237,Summer,Yes,325.4867451822751,0.6475033199229109
1,8.666300634463713,0.8267974900837529,3.8789018760115876,3250.31944162492,Fall,No,252.3503573240437,2.5606652668256817
20,10.685595305867418,0.7352707387693695,3.907827439980405,9051.951965660402,Fall,Yes,252.37535216820606,0.6886501575560444
25,6.831298561535967,0.8995853186223083,5.479833863467651,8064.97821599807,Fall,Yes,248.45193572673364,1.9262329773061782
6,6.338290269447284,0.7144949883654682,6.852609648750265,5424.018682660345,Summer,No,292.88621296422025,0.9571328895552483
94,6.514053188128514,0.8824362748053154,5.707058758030738,8491.960399443407,Winter,Yes,358.07467146634974,0.7513116639931232
84,6.297812649151495,0.628064515396046,1.2671224372106664,3085.5921586156983,Winter,Yes,252.26913120643823,1.558500792531403
73,9.002892217542671,0.7551658360164333,5.119997067391491,6590.988163411523,Summer,Yes,279.2995769784522,1.1410434178845095
82,10.294640780294975,0.6585395969659709,6.794874876830965,1840.4940865371964,Winter,Yes,217.58155687161548,1.297007098078291
3,5.395701287925031,0.6793324494739033,5.406330897802338,5629.5111540825965,Winter,Yes,239.00234764300984,1.6105893887305713
36,5.103879155287537,0.7206613719465875,3.8793317243771055,4073.9532279850655,Winter,Yes,278.45353337536835,2.0792630669307988
70,6.233787822945772,0.5520724646274683,6.816511738681523,3570.7241859089204,Summer,No,325.3158527274466,2.2027558218490735
38,4.515881064277461,0.9910287753453528,7.257953679599981,7421.809154408579,Fall,Yes,294.18236157245127,1.6356040331018389
65,7.314436736285722,0.9483781077720317,5.809217355652665,5809.000324651145,Spring,Yes,324.0126184088198,1.1183190509167753
83,6.676013321261631,0.739892755184785,6.969904419336078,2539.7870266909267,Fall,No,345.6429382327676,2.7767431089081995
38,6.393361239214617,0.5717312266951051,4.125215030436141,8264.29802943243,Spring,No,355.9819546098372,1.8208703497934484
28,6.4752365669987295,0.5642241724932684,6.7589606782431835,5671.911291770715,Summer,Yes,227.21640809974548,0.3094933497698611
47,5.709793798208406,0.5244876241484687,5.525346873306401,7418.235878331379,Spring,Yes,310.18288744054524,2.7590075552585223
73,4.4358533500660435,0.7014004146047138,5.156397743152981,1097.3214240895163,Fall,Yes,296.7973370925159,0.7315926976087668
47,9.790876863831773,0.9321890242625192,6.181602475526172,7418.571239180388,Winter,Yes,250.00989581259472,1.4795353432251508
10,7.530669385153389,0.8441018582740638,8.19285141685283,8693.553055000164,Winter,No,339.5224219875547,1.9893648859094708
88,6.394838976341314,0.8734314185229565,7.715757611738974,3485.767968621142,Winter,Yes,313.990764348468,0.9883834710255749
90,7.26554219433475,0.8288428784549802,3.8264128189904456,1581.122651405566,Fall,Yes,346.85876686611994,1.2940727804400611
72,8.273561578543882,0.9682152963211548,4.5209405859917835,2888.1371640507514,Winter,Yes,314.355728398337,1.8962824236531803
5,7.8121178024744236,0.689811887822933,6.917825452339489,7296.161926426247,Winter,Yes,233.6821801450824,0.38119994364635224
13,4.929831263636306,0.8720273036317192,4.966181418767106,5513.743770518344,Fall,Yes,337.3257603614688,1.3607953590007722
86,7.8251508654419375,0.6345735604381991,5.380726450761325,3420.323580389916,Spring,Yes,358.04770861791985,1.1656617520487345
34,9.774123422997182,0.839533244788326,6.066527177219918,8107.858196825737,Winter,Yes,228.9381606619013,1.234754331819526
25,6.237552016074204,0.8539757697399606,2.6396220508338226,3838.620539417528,Spring,Yes,319.3002186388473,2.1228247368729996
23,10.389765309324964,0.6827718298964396,6.577763644883126,2872.0395777284652,Fall,No,335.9464547085377,1.4718768956506951
85,7.390414391955401,0.6882743509054863,4.039296004734651,1831.7481434827644,Summer,Yes,246.17606444892135,1.5707923919027464
3,8.698579567673647,0.5055161655360368,5.651079243774526,9777.394660098797,Winter,Yes,317.99620983002956,1.879552988184997
